source,speaker,text
comcast,customer,Deceptive Trade
comcast,customer,Comcast Demanding payment after cancellation
comcast,customer,No internet
comcast,customer,Xfinity promise to pay me $300 to join
comcast,customer,Comcast issues
comcast,customer,Internet Provider Data Thresholds
comcast,customer,Comcast Cable
comcast,customer,Comcast Data Cap
comcast,customer,Comcast Data Caps
comcast,customer,Comcast
comcast,customer,Comcast data cap
comcast,customer,Routine Outages / Speeds never as promised
comcast,customer,Comcast business keeps moving my same-day trouble appointment to the next day
comcast,customer,Comcast cable company
comcast,customer,Comcast billing
comcast,customer,Lack of HBO Go Availability on Sony Devices with Xfinity Subscription
comcast,customer,Overcharged $30 per month for 10 months straight
comcast,customer,Raising my Rate
comcast,customer,Unfair Comcast Billing
comcast,customer,Comcast fradulently gets contract signed by my wife
comcast,customer,Comcast charging me unrelated charges
comcast,customer,Ridiculous Charges
comcast,customer,complaint against Comcast
comcast,customer,Arbitrary Price Increase
comcast,customer,Comcast Billing Complaint
comcast,customer,Internet speed deteriation
comcast,customer,Internet Speed on Wireless Connection
comcast,customer,internet
comcast,customer,intermittent internet
comcast,customer,Deceptive trade
comcast,customer,Improper Billing and non resolution of issues
comcast,customer,Lost emails/billing
comcast,customer,"Comcast/Xfinity Poor Service, Fraudulent Billing and Collection"
comcast,customer,monthly data caps
comcast,customer,Comcast Data Charges
comcast,customer,Inability to get access to internet through Comcast or AT&T
comcast,customer,paying for an upgrade that never took place
comcast,customer,"Bill issues, Internet and disability comcast prices"
comcast,customer,Not receiving advertised speed
comcast,customer,Xfinity Internet Speed
comcast,customer,Comcast Billing
comcast,customer,Nightly service interruption
comcast,customer,Netflix is slow
comcast,customer,comcast wont service my address
comcast,customer,cannot access my email or service at all
comcast,customer,Xfinity/comcast Service
comcast,customer,Unclear policies
comcast,customer,300GB/month Data Cap
comcast,customer,Comcast/Xfinity- Paying for High speed service
comcast,customer,Comcast/Xfinity- Paying for High speed service
comcast,customer,Overage Charges
comcast,customer,Comcast Internet and cable deals
comcast,customer,Comcast bundle billing
comcast,customer,Comcast Internet Speed/Quality of Service and price
comcast,customer,Internet bundled with TV
comcast,customer,Consistent speed/connectivity with internet
comcast,customer,Comcast is ignoring me now. They are making NO attempt to correct problems
comcast,customer,Data Caps
comcast,customer,n/a
comcast,customer,Unfair billing practices
comcast,customer,Comcast Bundle price
comcast,customer,Wrongful billing - repeated since December 2013
comcast,customer,Comcast has charged me invalid fee's and wont re-imburse me for them.
comcast,customer,Comcast/Xfinity service
comcast,customer,Comcast Bundled
comcast,customer,somewhat threatening phone calls
comcast,customer,Data Cap overages
comcast,customer,INTERNET VIRUS POP UP SCAM CLAIMING TO BE WITH COMCAST
comcast,customer,Intermittent internet connection
comcast,customer,Raised my bill and told me to lower it back to what it was i would have to make a 24 month agreement
comcast,customer,Comcast
comcast,customer,Comcast Internet
comcast,customer,Comcast
comcast,customer,Issues with Comcast Customer Service due to loss of Internet
comcast,customer,Speeds being throttled.
comcast,customer,internet essentials for low income families
comcast,customer,Hearsts Magazine contest scam
comcast,customer,Comcast
comcast,customer,Comcast
comcast,customer,Comcast Internet Service
comcast,customer,Comcast Bundles
comcast,customer,Comcast Fraud?
comcast,customer,Comcast surprise increase in charges
comcast,customer,Internet Problems
comcast,customer,Comcast Rrefund Owing to Us since 3/12/2015
comcast,customer,Still Overcharged
comcast,customer,Charged for speeds they can not provide
comcast,customer,Comcast deception
comcast,customer,COMCAST - Slow Down Imternet Speed
comcast,customer,Data Caps
comcast,customer,Comcast billing complaint
comcast,customer,Frequent interruptions
comcast,customer,Comcast Overbilling
comcast,customer,Throttling by Comcast/Xfinity
comcast,customer,no internet last 4 days even after more than 10 calls and spending 10 hours with comcast on phone
comcast,customer,Comcast slamming/overcharge/
comcast,customer,Speeds received are not as advertised
comcast,customer,Comcast throttling speeds
comcast,customer,Comcast Billing
comcast,customer,Fraudulent Billing by ComCast
comcast,customer,Comcast Throttling
comcast,customer,Throttle of my Internet access speeds by Comcast
comcast,customer,Comcast Overcharge for Internet Service for over One Year
comcast,customer,"Not receiving refund of service from Comcast, for over 90 days"
comcast,customer,Unfair and Deceptive Trade Practices
comcast,customer,Comcast Bill Internet Usage
comcast,customer,Comcast Data Cap
comcast,customer,Over Billing Issues
comcast,customer,Comcast Billing Practices
comcast,customer,high payment
comcast,customer,Comcast Support
comcast,customer,Comcast Internet/Cable contacted them over the phone and chat
comcast,customer,Comcast Usage Data Plan
comcast,customer,Comcast Data Usage Cap/Limit
comcast,customer,Cable
comcast,customer,Charges
comcast,customer,Comcast data caps
comcast,customer,Comcast Data Usage Cap
comcast,customer,comcast keeps charging for me for over the limit internet - when says we have unlimited
comcast,customer,Data overage charges
comcast,customer,No Internet
comcast,customer,Continues services interruptions causing losses to my business
comcast,customer,Comcast blocking services
comcast,customer,Fake charges
comcast,customer,Billing Issues/Service Issues
comcast,customer,Comcast Charging Fee without warning
comcast,customer,Comcast service levels
comcast,customer,One Sided Contracts
comcast,customer,Comcast Fraudulent Charges
comcast,customer,comcast data useage caps and charges
comcast,customer,Comcast cable unauthorized charges
comcast,customer,Comcast cable unauthorized charges
comcast,customer,comcast fraudulent pricing and practices
comcast,customer,Comcast and competition
comcast,customer,Comcast/earthlink
comcast,customer,Speed Throttling
comcast,customer,Charged double/Speeds throttled
comcast,customer,Comcast Rate Hike
comcast,customer,Internet speed
comcast,customer,COMCAST XFINITY
comcast,customer,Internet Cable Alarm
comcast,customer,Phone Internet Cable Alarm
comcast,customer,comcast service overcharge for internet and phone
comcast,customer,billing and internet connection
comcast,customer,Comcast internet price high
comcast,customer,Comcast
comcast,customer,Comcast refuses to service address
comcast,customer,Overcharge/ promo end
comcast,customer,"Hang-ups, Lies, Bill more than 2x higher & more"
comcast,customer,Lies and deception
comcast,customer,Comcast Refuses to Refund Deposit According to Initial Terms
comcast,customer,Comcast Data Caps
comcast,customer,Data Cap
comcast,customer,comcast contract problem
comcast,customer,intermittent service
comcast,customer,Comcast-Overcharges
comcast,customer,COMCAST
comcast,customer,MONTHLY BILL
comcast,customer,"Deceptive business practice with ""Service Protection Plan"""
comcast,customer,Billing Error
comcast,customer,Unreliable Service
comcast,customer,Billing and threats
comcast,customer,Horrible Internet Speed not what I pay for
comcast,customer,Comcast Service Failure
comcast,customer,Incomplete billing cycle
comcast,customer,Internet System Reliability
comcast,customer,Faulty Bill for More Profit
comcast,customer,Comcast - Overcharging/Unnecessary Charges
comcast,customer,Throttling by Comcast
comcast,customer,Billed for internet service that was never installed
comcast,customer,Billing and New Account Issues
comcast,customer,Comcast high prices and throttling speeds
comcast,customer,Comcast Predatory Pricing forcing purchase of cable.
comcast,customer,Comcast Billing
comcast,customer,speed/pricing
comcast,customer,Comcast Internet Slow
comcast,customer,The monthly bill for my internet service has become too expensive.
comcast,customer,Throttling
comcast,customer,Comcast Internet Service Complaint
comcast,customer,"poor quality service, multiple disconnections prior to disconnect date and after I have made payments still got disconnected multiple times"
comcast,customer,Comcast
comcast,customer,"Being lied to, and mislead by Comcast / Xfinity"
comcast,customer,Internet connection not available
comcast,customer,Comcast Service Issues
comcast,customer,Comcast bundles useless services to charge more.
comcast,customer,Comcast Failed to deliver service that was advertised
comcast,customer,"Comcast wont honor discount, bill higher than what was agreed"
comcast,customer,"Poor customer service, terrible Internet speeds, prices are way too high."
comcast,customer,Comcast Bundle Promotion Bait and Switch
comcast,customer,COMCAST INTERNET SERVICE LARGE INCREASES & IMPROPER BILLINGS ON PROMTIONS FOR ONE YR
comcast,customer,Comcast refused to install internet
comcast,customer,Text on Facebook
comcast,customer,Comcast
comcast,customer,"Low internet speed complaint against Comcast Xfinity Houston, Texas"
comcast,customer,Billing and false advertising
comcast,customer,Comcast Charging Service Fee To Customer--Customer Didn't Cause Issue
comcast,customer,Comcast
comcast,customer,Unable to get in touch with anyone that has the power to cancel my services
comcast,customer,Comcast's data caps are anti-consumer.
comcast,customer,HBOGO on PS4
comcast,customer,Throttled Speed During Peak Hours
comcast,customer,Customer Service lied about extra fees
comcast,customer,Xfinity Data Cap
comcast,customer,Comcast Services
comcast,customer,"Charged for activation kit that was never sent, needed or used"
comcast,customer,Adding services Not Requested and Increasing fees without notification.
comcast,customer,Renewed contract without my permission or consent
comcast,customer,"Ongoing issue with bill, Supervisors, Issue Not Fixed"
comcast,customer,Comcast
comcast,customer,Comcast failure to provide adequate service
comcast,customer,assessing unjustified late fees
comcast,customer,Unable to fully use services and high bills
comcast,customer,Comcast
comcast,customer,Comcast in Indianapolis scam
comcast,customer,Comcast billing
comcast,customer,COMCAST CUSTOMER CARE
comcast,customer,COMCAST CUSTOMER CARE
comcast,customer,internet and service
comcast,customer,HBO shouldn't have a load time
comcast,customer,Comcast customer service agents lie about offers to switch
comcast,customer,Comcast technical/customer service and billing problems
comcast,customer,Comcast/Xfinity Internet Gouging
comcast,customer,Pricing Problems Even After Promises
comcast,customer,Comcast Business Services-Email Accounts
comcast,customer,keep getting charged for modem rental and I bought my own 7 months ago!
comcast,customer,Comcast billing
comcast,customer,Internet Service Provider Comcast harassing me to return equipment I already returned
comcast,customer,Comcast Service
comcast,customer,Throttling
comcast,customer,Continued Calls from Comcast
comcast,customer,Installation
comcast,customer,Comcast/Xfinity
comcast,customer,internet being throttled by comcast
comcast,customer,"Service connection issues, increased billing, bad service, unfair trade practices"
comcast,customer,Comcast - Virtually no service since October 2014
comcast,customer,recurring billing discrepancy regarding modem
comcast,customer,Comcast Data Usage robbing us
comcast,customer,False advertising and overcharging
comcast,customer,xfinity Internet
comcast,customer,Overcharged/excessive bill
comcast,customer,Internet Fraud
comcast,customer,"COMCAST INTERNET PROVIDER-JACKSONVILLE, FLORIDA"
comcast,customer,Internet Service Changes between Comcast Business & Comcast Residential
comcast,customer,Cannot Access OnlineBilling Account to pay bill. Account info changed without Authorization
comcast,customer,Continued issue
comcast,customer,Internet Only Deal
comcast,customer,Customer Service from Comcast
comcast,customer,Comcast service billing
comcast,customer,Comcast Speed Issue after Evening
comcast,customer,Comcast has not applied credit of close to $400
comcast,customer,Comcast Complaint
comcast,customer,Monopoly & Fraudulent Broadband Speedtest results
comcast,customer,COMCAST REFUSES TO SERVE MY ADDRESS
comcast,customer,Customer Service Nightmare
comcast,customer,Commercial property damage
comcast,customer,Non working service with Comcast
comcast,customer,Issue with internet service
comcast,customer,Comcast cable tv
comcast,customer,Complaints about comcast
comcast,customer,Comcast
comcast,customer,Comcast becoming a hassle
comcast,customer,Comcast
comcast,customer,Fraud
comcast,customer,Comcast Customer Service
comcast,customer,Comcast Internet Services and Customer Service is Horrible
comcast,customer,Loss of Internet connection
comcast,customer,internat essential
comcast,customer,Lack of Service and Misleading Promises
comcast,customer,COMCAST SERVICE
comcast,customer,Comcast Internet Complaint
comcast,customer,Comcast services not working
comcast,customer,Comcast charging ridiculous prices
comcast,customer,Comcast internet service
comcast,customer,Comcast internet performance
comcast,customer,Comcast internet claiming 25 mbps internet but i get only 3 mbps and customer service representative hung up call repeateadly
comcast,customer,Long term billing issue with rude customer service caused depression and trauma
comcast,customer,Comcast incorrect and confusing billing
comcast,customer,Data caps & Monthly prices
comcast,customer,"Installation Request - New Subdivision - Jesup, GA"
comcast,customer,Comcast Grievance
comcast,customer,"Comcast -Exfinity customer service errors, lies and wasted time"
comcast,customer,"Comcast -Exfinity customer service errors, lies and wasted time"
comcast,customer,Comcast Very Bad /Rude customer service
comcast,customer,Billing Dispute
comcast,customer,Comcast Cable
comcast,customer,LIED TO! Now I'm suffering?!?! And at a loss!
comcast,customer,cyber bulling
comcast,customer,Comcast Service
comcast,customer,Comcast Business
comcast,customer,Service Complaint
comcast,customer,Comcast e-mail issues
comcast,customer,Comcast slamming with fees
comcast,customer,fraudulent charges
comcast,customer,Comcast Billing
comcast,customer,monopoly
comcast,customer,Comcast billing has caused issues
comcast,customer,Business practices and customer treatment
comcast,customer,Xfinity not providing service in my portion of the neighborhood
comcast,customer,Comcast customer service and billing service
comcast,customer,Not receiving the speeds promised and the charges are too high.
comcast,customer,"Internet bill goes up with no cable ""bundle"""
comcast,customer,Significant Quality Loss
comcast,customer,customer services
comcast,customer,Unfair Billing Practices
comcast,customer,service issues
comcast,customer,Xfinity throttling my connection
comcast,customer,Service down for 25 days but was never credit it for it
comcast,customer,"Comcast Home Business Service - FC Consulting, LLC"
comcast,customer,Being charged for modem that was returned over 1 year ago
comcast,customer,Comcast Data Cap
comcast,customer,Comcast's pricing and bundling model is a monopolized extortion in my area
comcast,customer,Comcast forcing me to pay same rate for lower speed
comcast,customer,Speeds lower than advertised
comcast,customer,Comcast Data Cap of 300GB
comcast,customer,Data Cap
comcast,customer,Comcast Online Access
comcast,customer,availabilty
comcast,customer,Wireless Internet
comcast,customer,No access to HBO Go on Playstation 4 through Comcast
comcast,customer,Very Frequent service outages with Comcast internet
comcast,customer,Ongoing serious and cotinued internet service outages
comcast,customer,"Internet problems, billing and service"
comcast,customer,Comcast Blocking HBO Go on Sony PlayStation devices
comcast,customer,nd intrenal miscommunication
comcast,customer,Continued slowness for more than 2 weeks
comcast,customer,Continued slowness for almost 3 weeks
comcast,customer,Continued slowness for almost 3 weeks
comcast,customer,Comcast's Constant Manipulation of Bills
comcast,customer,False advertising / Bait & Switch
comcast,customer,false advertisement for paid service
comcast,customer,Comcast internet
comcast,customer,Comcast Internet and TV false information and false price
comcast,customer,Comcast data cap / interference with free market
comcast,customer,InHome Service Visit charged when the problem was outside of my apartment
comcast,customer,Comcast Internet/Cable TV package
comcast,customer,Comcast internet overage charges
comcast,customer,Unauthorized charge on comcast bill
comcast,customer,Data Caps by Comcast
comcast,customer,COMCAST High speed internet
comcast,customer,Fradulant Charges against Credit Report
comcast,customer,Comcast Data Caps
comcast,customer,Comcast data caps
comcast,customer,Comcast data caps
comcast,customer,Comcast home data usage cap
comcast,customer,Unable to obtain Residential Service
comcast,customer,Bandwidth Caps.
comcast,customer,local monopoly
comcast,customer,comcast data plan
comcast,customer,Comcast ISP OIO Violation
comcast,customer,Comcast Data Cap
comcast,customer,comcast intrnet
comcast,customer,Refusal to Prorate for Services Not Recieved
comcast,customer,Comcast Data Caps
comcast,customer,Data soft cap and charges from Comcast
comcast,customer,Comcast Speed and Cap misinformation
comcast,customer,Comcast Excessive Overages
comcast,customer,Comcast Data Caps for Home Internet Service
comcast,customer,Comcast
comcast,customer,Comcast monthly data usage cap
comcast,customer,Comcast data limits and overage charges
comcast,customer,Comcast Data Use Caps
comcast,customer,Data Caps
comcast,customer,Service out/no customer service provided
comcast,customer,Comcast Data Usage
comcast,customer,Forced data capping
comcast,customer,Comcast Costs
comcast,customer,Unfair Billing Practices
comcast,customer,Request to transfer e-mail account from Comcast.
comcast,customer,Comcast Data Cap
comcast,customer,complaint against comcast/infinity
comcast,customer,Complaint about service provided by Comcast/Xfinity
comcast,customer,Problems with Comcast
comcast,customer,Service Provided is Not What was Promised
comcast,customer,Email account removed
comcast,customer,internet
comcast,customer,Billing fraud by Comcast
comcast,customer,Comcast
comcast,customer,internet availability for students
comcast,customer,billing
comcast,customer,Comcast internet
comcast,customer,Comcast Internet Billing
comcast,customer,Inability to call 911 service during a power outage
comcast,customer,Comcast monopoly hurting my business
comcast,customer,Comcast-Billing
comcast,customer,Internet speed not as advertised
comcast,customer,Underhanded sales techniques
comcast,customer,Comcast Internet
comcast,customer,Internet/Phone Billing Services
comcast,customer,Fraudulent billing practice
comcast,customer,Not receiving network speed as advertised
comcast,customer,Internet Speed/Service
comcast,customer,Comcast not honoring agreement
comcast,customer,Falsified unreturned equipment fees
comcast,customer,Slow comcast internet
comcast,customer,Comcast not delivering advertised speed
comcast,customer,Comcast Support
comcast,customer,Several issues
comcast,customer,Inappropriate billing
comcast,customer,comcast internet offer
comcast,customer,Comcast Las Cruces New Mexico
comcast,customer,Unfair Billing Practices
comcast,customer,Comcast Stockholder Response
comcast,customer,Xfinity Cable & Internet repackage scam
comcast,customer,Constant loss of account
comcast,customer,Xfinity Slow Internet
comcast,customer,Comcast Poor Customer Service and Degraded Service
comcast,customer,Data cap
comcast,customer,Comcast Internet
comcast,customer,Billing discrepancies and misrepresentation of package prices
comcast,customer,Comcast Cancellation
comcast,customer,Comcast Data Limit
comcast,customer,Comcast Data Cap
comcast,customer,lack of service and speed
comcast,customer,Comcast in violation of merger terms
comcast,customer,online adertised price was not honored over phone
comcast,customer,"Comcast inflated and ""undetermined"", ever-increasing rates"
comcast,customer,Locals
comcast,customer,comcast fees and internet services
comcast,customer,Blocking the viewing of websites
comcast,customer,bait and switch
comcast,customer,Unfair pricing
comcast,customer,unresponsive calls to customer service regarding wifi hotspots
comcast,customer,COMCAST BILLING
comcast,customer,Comcast promised credits by superviser
comcast,customer,bait & switch
comcast,customer,Data Caps
comcast,customer,Data caps
comcast,customer,Comcast data cap
comcast,customer,cheating customer
comcast,customer,Comcast Bundled Services
comcast,customer,Xfinity unable to correct issue of losing connection
comcast,customer,Comcast
comcast,customer,Monopolistic Billing Practices
comcast,customer,300 GB monthly allowance
comcast,customer,Comcast Data Cap
comcast,customer,Internet down
comcast,customer,Comcast Data Threshold
comcast,customer,customer service
comcast,customer,customer service & price
comcast,customer,Loss of Electronics/Poor Customer Service/Faulty Grounding
comcast,customer,Ongoing Comcast internet outages.
comcast,customer,unfair Internet prices
comcast,customer,Comcast internet Dropping out
comcast,customer,Comcast Problems
comcast,customer,Overcharged for underperforming services
comcast,customer,I am being throttled by Comcast
comcast,customer,Comcast Unfair Billing Practices
comcast,customer,comcast billing shutting off service
comcast,customer,comcastcomcas
comcast,customer,comcast cable
comcast,customer,Fraudulent Billing practices by Comcast
comcast,customer,Services Interrupted
comcast,customer,Internet contract issue
comcast,customer,Comcast Billing
comcast,customer,Xfinity: Bogus modem charges
comcast,customer,n/a
comcast,customer,Comcast
comcast,customer,Poor Customer Service and Internet Availability
comcast,customer,Comcast Service
comcast,customer,internet service and phone service
comcast,customer,Xfinity
comcast,customer,Internet Speeds and Billing Errors
comcast,customer,Comcast Billing Issue
comcast,customer,Internet Throttling & Unfair Billing Practices
comcast,customer,Internet Throttling & Unfair Billing Practices
comcast,customer,Comcast False Advertising
comcast,customer,Speeds slower than advertised
comcast,customer,Increase in Price of internet
comcast,customer,Comcast
comcast,customer,Comcast internet
comcast,customer,Slowness of Internet
comcast,customer,Video Throttling
comcast,customer,Comcast/xfinity
comcast,customer,Ridiculous and inconsistent billing
comcast,customer,Comcast over inflating Data Meter Usage
comcast,customer,Comcast Billing Fraud
comcast,customer,Comcast - Incorrect Billing Issues - Has Happened on Multiple Occasions with my Account
comcast,customer,Repeated issues with Comcast billing and customer service
comcast,customer,Comcast Data cap
comcast,customer,Unfair pricing practices
comcast,customer,Comcast Customer Service
comcast,customer,Comcast Business Internet -- Not Providing Service to New Location & Will Not Terminate Contract Despite Multiple Attempts
comcast,customer,Data Caps Discourage Commerce
comcast,customer,Comcast Internet Is Atrocious
comcast,customer,Comcast
comcast,customer,Internet speed
comcast,customer,Comcast cancellation issue
comcast,customer,internet availability
comcast,customer,Comcast is giving me the ring around and charged me $130
comcast,customer,comcast over charges
comcast,customer,Comcast Internet Billing Problems/Disrespectful Customer Service Agents
comcast,customer,Bill Flucuation
comcast,customer,Comcast internet-Price keeps changing
comcast,customer,Comcast Continuous Modem Rental Charges
comcast,customer,Comcast Throttling Internet
comcast,customer,Customer Service and Billing Complaint
comcast,customer,300GB/month data cap 'trial' for several years now
comcast,customer,Comcast data usage cap
comcast,customer,Comcast Data Caps
comcast,customer,"Comcast and their ""data limit"""
comcast,customer,Comcast refuses to honor a plan that one of their sales reps offered
comcast,customer,Comcast
comcast,customer,Data Cap imposed without notice
comcast,customer,Comcast charging over $600 for data
comcast,customer,Comcast/Xfinity
comcast,customer,Comcast Business Internet
comcast,customer,Comcast 300GB data cap
comcast,customer,Comcast Charges
comcast,customer,Overcharged Internet Billing
comcast,customer,Comcast 300Gb Data Cap
comcast,customer,Comcast - Billing Practices
comcast,customer,Comcast Billing and Service Issues
comcast,customer,Intermittent poor service
comcast,customer,Inconsistent and poor internet performance
comcast,customer,Internet performance substantially below what I'm paying for for weeks
comcast,customer,Comcast endless problems
comcast,customer,Internet connection delibrately slowed down
comcast,customer,Comcast - Customer Service/Technical Service Inferiority
comcast,customer,Comcast cable outage
comcast,customer,service not disconnected as requested. overcharged and overpaid as a result.
comcast,customer,comcast service
comcast,customer,INFINITY / COMCAST
comcast,customer,Datacaps
comcast,customer,Comcast Internet Speeds
comcast,customer,Comcast - internet service complaint
comcast,customer,NO Comcast-- Uverse
comcast,customer,Horrible Service
comcast,customer,Comcast- Internet
comcast,customer,internet
comcast,customer,Wasted Time and money!
comcast,customer,billing issues
comcast,customer,Forced to pay for Home Security Services that are inactive bundled with my internet services
comcast,customer,Comcast data caps
comcast,customer,Comcast
comcast,customer,Comcast data cap limit
comcast,customer,invalid sercice
comcast,customer,invalid sercice
comcast,customer,Comcast data caps
comcast,customer,Stop the data caps of Comcast
comcast,customer,Lack of communication and poor customer service
comcast,customer,Comcast Data Cap
comcast,customer,Comcast Overpricing
comcast,customer,Comcast Rates
comcast,customer,Comcast Data Cap
comcast,customer,Comcast refuse to honor agreed upon price / promotion
comcast,customer,Comcast slowing down
comcast,customer,Unfair billing practices
comcast,customer,Poor Customer Service with Comcast
comcast,customer,Comcast has turned my business account to third-party collections when I legitimately canceled my contract per the terms
comcast,customer,"Comcast still billing, after account is closed and paid"
comcast,customer,comcast deceving upgrade without request
comcast,customer,Comcast service issues.
comcast,customer,"comcast internet, telephone, TV service"
comcast,customer,Not receiving internet and harrassing phone calls
comcast,customer,Internet service
comcast,customer,comcast complaint
comcast,customer,Comcast is terrible
comcast,customer,Comcast Internet Poor Service
comcast,customer,Charged for Cable Modem Rental that I have owned for 8 years
comcast,customer,Monthly charge for a Modem
comcast,customer,Comcast service
comcast,customer,Comcast service
comcast,customer,COMCAST
comcast,customer,exaggerated bill and Lack of responsibilities in keep appointments! Disrespect for Consumers
comcast,customer,exaggerated bill and Lack of responsibilities in keep appointments! Disrespect for Consumers
comcast,customer,Failure to connect service
comcast,customer,COMCAST WILL NOT CANCEL MY ACCOUNT
comcast,customer,Problems with Comcast xfinity Internet service
comcast,customer,"Paying for 50 Mbps from Comcast, only receiving 0.37 Mbps"
comcast,customer,Comcast internet billing
comcast,customer,Comcast Internet being slow
comcast,customer,Comcast New SignUp billing bait-and-switch
comcast,customer,Billing
comcast,customer,Lack of internet speed
comcast,customer,Comcast Poor Customer Services and Commitment
comcast,customer,new fcc internet rules slowing down system
comcast,customer,Unfair pricing
comcast,customer,Poor service from Comcast Xfinity
comcast,customer,Internet and Cable Billing
comcast,customer,Comcast
comcast,customer,Comcast charging me for items I do not want/asked for
comcast,customer,Internet throttling
comcast,customer,Comcast - new service added and incorrect charges on the first bill - hoping I would not notice
comcast,customer,"Second Complaint ""Comcast not honoring Marketing Materials"""
comcast,customer,"Comcast committing ""Bait and Switch Fraud"""
comcast,customer,Worst customer service with no resolution
comcast,customer,Comcast
comcast,customer,Comcast billing issues
comcast,customer,Paying for high speed internet and receiving low speeds
comcast,customer,Unwilling to provide a refund for charging rent on a modem
comcast,customer,Internet connectivity issues
comcast,customer,Comcast has raised my bill twice without warning
comcast,customer,"Comcast charges me for 25m connection, Get 5 down/11 up"
comcast,customer,Comcast Business not honoring signed contract
comcast,customer,Transfer of services
comcast,customer,COMCAST NIGHTMARE
comcast,customer,CHARGED ERRONEOUS FEE ON BILL
comcast,customer,i need help pleas
comcast,customer,Discriminatory tiered pricing and traffic limitations by Comcast.
comcast,customer,Comcast thieves
comcast,customer,Low internet quality
comcast,customer,False Advertisement
comcast,customer,Comcast Targeted Blocking of Content
comcast,customer,Slow Internet / Monopoly Area
comcast,customer,Data cap
comcast,customer,Data Cap 300gb
comcast,customer,Comcast Usage Limit
comcast,customer,Comcast Billing for Late Payment/Disconnect due to their error
comcast,customer,Internet Service Down
comcast,customer,spam
comcast,customer,Failure to resolve Internet outages
comcast,customer,Comcast internet service that I was NEVER able to use
comcast,customer,Comcast Account Issues/Customer Service Complaints
comcast,customer,comcast internet
comcast,customer,ads for website
comcast,customer,"Comcast is awful, lies, and is corrupt"
comcast,customer,Internet Freezing
comcast,customer,Unannouced service outage not caused by weather
comcast,customer,COMCAST DATA CAP IS BULLCRAP
comcast,customer,Receiving bill for account that was supposed to be cancelled
comcast,customer,Comcast
comcast,customer,Comcast refusing to run lines
comcast,customer,Comcast unreliable speed/ service
comcast,customer,Internet service
comcast,customer,Internet service
comcast,customer,Internet service
comcast,customer,Comcast slow speeds and lying about prices
comcast,customer,Billing Issues
comcast,customer,Unfair Comcast billing practices
comcast,customer,Comcast charging me monthly fees for equipment rental when I own the equipment
comcast,customer,"Comcast refuses to credit erroneous overcharges due to deceptive ""promotional"" rates"
comcast,customer,Comcast Data Cap
comcast,customer,"Comcast installation date of June 22, 2015"
comcast,customer,Comcast refusing to provide continued service promised/advertised in writing
comcast,customer,Required $100 deposit to open an account
comcast,customer,comcast
comcast,customer,Cap on Comcast Data
comcast,customer,Comcast Internet down since 4/25 with no resolve
comcast,customer,FALSE CHARGES & REFUSAL TO CREDIT
comcast,customer,Commercials burning data
comcast,customer,Comcast
comcast,customer,Comcast Internet Complaint
comcast,customer,Over charging for Internet
comcast,customer,Comcast Data Policy and Lies
comcast,customer,Comcast/Xfinity customer service and billing
comcast,customer,Comcast Data Cap
comcast,customer,Throttling bandwidth.
comcast,customer,Comcast billing
comcast,customer,Comcast service
comcast,customer,Comcast Data Overage Charges
comcast,customer,Dishonest Billing Practices
comcast,customer,Dishonest Billing Practices and Lying
comcast,customer,Comcast
comcast,customer,comcast lowering internet speeds on constant basis
comcast,customer,Comcast lies to the customer just to get them off the phone
comcast,customer,Internet
comcast,customer,No package/pricing information from Comcast for San Francisco
comcast,customer,Fraudulent charges and poor or no service
comcast,customer,Speed for internet nowhere close to claims
comcast,customer,Comcast took my account info
comcast,customer,"Over Billing, No reason code for excess billing, fraud - IMO"
comcast,customer,Unreliable Internet Service
comcast,customer,Comcast caught in 3 lies
comcast,customer,no bill
comcast,customer,BAIT and SWITCH Product Offerings for Internet BLAST Service
comcast,customer,Comcast Charges Modem Rental But Modem was Returned 3 Years Ago
comcast,customer,Comcast internet
comcast,customer,Comcast Bundle Availability Complaint
comcast,customer,comcast connection issues
comcast,customer,Unauthorized change in charges
comcast,customer,availabilty
comcast,customer,data allowance
comcast,customer,Comcast Billing Issues
comcast,customer,Comcast Data Usage - Deceptive Practice
comcast,customer,Comcast's Data Cap
comcast,customer,"Comcast is limiting my access to data by using ""Data Caps"""
comcast,customer,Comcast attempting to circumvent net Neutrality policies
comcast,customer,Comcast data cap
comcast,customer,Comcast Downgraded service with no notification
comcast,customer,Comcast Internet
comcast,customer,Comcast data caps in currently uncompetitive Nashville market
comcast,customer,Comcast- not responsive to multiple requests for service
comcast,customer,Comcast is stealing from me
comcast,customer,Comcast horrible service
comcast,customer,Intermittent drops of service
comcast,customer,Overage charges
comcast,customer,Comcast refund
comcast,customer,Comcast Speeds Not as Advertised
comcast,customer,comcast data cap
comcast,customer,Comcast Internet
comcast,customer,Lost Internet Service
comcast,customer,Low wifi
comcast,customer,Issue with Internet speed
comcast,customer,Comcast Internet Complaint
comcast,customer,internet problems
comcast,customer,Comcast service problems for months; charging without fixng the issue
comcast,customer,Horrible customer service; could not help me - lied to by supervisor
comcast,customer,Comcast false advertising
comcast,customer,Comcast Business internet
comcast,customer,Comcast Lied About Pricing And Installation
comcast,customer,Comcast- Unfair Pricing Tactics
comcast,customer,overcharges
comcast,customer,Comcast is a monopoly
comcast,customer,Comcast is cheating me
comcast,customer,overcharged
comcast,customer,Comcast Business Phone/Internet Contract Disagreement
comcast,customer,Unable to cancel comcast service
